,trial,subject_id,session,onset_time,mean_speed,num_licks,num_rewards,num_blinks,pupil_dil,structure,spike_count,burst_count,exponent,spectra_flat
2417,55,sub-633232,0221110,1347.16521665936,28.439489833395992,0,0,0,38.906451266118395,VISl,8,0,0.6925074693610261,"[-0.18086511 -0.04062129  0.06802031  0.17154302  0.28465982  0.41465472
  0.55267905  0.67939144  0.78020976  0.85010062  0.89041602  0.90519331
  0.89897728  0.87584586  0.83911159  0.79135454  0.73458934  0.67046448
  0.60045747  0.52606444  0.44898912  0.37131505  0.29560769  0.22485322
  0.16214005  0.1100771   0.07012945  0.042205    0.02474573  0.015268
  0.01104451  0.00963312  0.00914298  0.0082831   0.00628937  0.00280721
 -0.00222596 -0.00868128 -0.01631739 -0.02484026 -0.03394653 -0.04335373
 -0.05281962 -0.06215264 -0.07121504 -0.07992007 -0.08822485 -0.09612008
 -0.10361812 -0.11074035 -0.11750513 -0.12391695 -0.12995778 -0.13558128
 -0.14071027 -0.145238   -0.14903332 -0.15194942 -0.15383562 -0.15455083
 -0.15397751 -0.15203404 -0.14868411 -0.1439419  -0.1378723  -0.1305865
 -0.12223401 -0.11299196 -0.1030537  -0.0926177  -0.08187789 -0.07101604
 -0.06019629 -0.04956186 -0.03923354 -0.0293096  -0.01986676 -0.01096181
 -0.00263374  0.00509423  0.01221233  0.01872218  0.02463482  0.02996872
  0.03474844  0.03900297  0.04276444  0.04606695  0.04894556  0.05143535
  0.05357065  0.05538434  0.05690733  0.05816813  0.05919253  0.0600034
  0.06062068  0.06106134  0.06133959  0.06146702  0.06145299  0.06130486
  0.06102843  0.06062834  0.06010836  0.05947193  0.05872227  0.05786289
  0.05689765  0.05583109  0.05466847  0.05341585  0.05208013  0.05066898
  0.04919076  0.04765439  0.04606917  0.04444466  0.04279037  0.04111557
  0.03942924  0.03773957  0.03605414  0.0343794   0.0327207   0.03108235
  0.02946719  0.02787679]"
2418,56,sub-633232,0221110,1349.1669766593598,29.539978916564642,0,0,0,38.04909486707724,VISp,282,0,1.27238891775353,"[-0.07882264 -0.00526465  0.18234205  0.41314864  0.62901886  0.80838902
  0.94794232  1.04915154  1.11451461  1.14720584  1.15102382  1.13012466
  1.08871645  1.03084039  0.96024835  0.88034366  0.79415707  0.70434722
  0.61322361  0.52278393  0.43474836  0.35057291  0.27144169  0.19825766
  0.1316587   0.07206638  0.01974688 -0.02515317 -0.06262027 -0.0928301
 -0.11620744 -0.13344515 -0.14545766 -0.15327683 -0.15792193 -0.16027941
 -0.16101662 -0.16053869 -0.15898674 -0.15627183 -0.15213726 -0.14624096
 -0.13824772 -0.1279167  -0.11516878 -0.10012122 -0.08308419 -0.06452421
 -0.04500686 -0.02513405 -0.00548834  0.01340804  0.03111781  0.04729904
  0.06170429  0.07417352  0.08462306  0.09303367  0.09943887  0.10391437
  0.10656922  0.10753804  0.10697504  0.105049    0.10193909  0.0978315
  0.09291603  0.0873833   0.08142167  0.07521409  0.06893493  0.06274659
  0.05679622  0.05121261  0.04610353  0.04155357  0.03762292  0.034347
  0.03173706  0.02978176  0.02844956  0.02769173  0.02744584  0.02763922
  0.02819268  0.02902371  0.03004948  0.03118921  0.03236626  0.03350954
  0.03455448  0.03544376  0.03612748  0.03656314  0.03671553  0.03655631
  0.03606345  0.03522092  0.03401793  0.03244858  0.03051116  0.02820782
  0.025544    0.02252804  0.01917087  0.01548562  0.01148733  0.00719279
  0.00262018 -0.00221097 -0.00728003 -0.01256547 -0.01804481 -0.02369502
 -0.02949231 -0.03541259 -0.04143121 -0.04752348 -0.05366444 -0.05982915
 -0.06599288 -0.07213109 -0.07821969 -0.08423515 -0.09015466 -0.09595627
 -0.10161907 -0.10712334]"
2419,56,sub-633232,0221110,1349.1669766593598,29.539978916564642,0,0,0,38.04909486707724,LGd,356,1,1.039825100141871,"[-5.40183064e-02 -9.72607018e-02 -5.94578744e-02  9.15054650e-02
  3.05844890e-01  5.24184354e-01  7.12552686e-01  8.58736050e-01
  9.62471076e-01  1.02820319e+00  1.06143743e+00  1.06737779e+00
  1.05060247e+00  1.01509700e+00  9.64368986e-01  9.01558528e-01
  8.29527778e-01  7.50930524e-01  6.68263137e-01  5.83894819e-01
  5.00072550e-01  4.18895626e-01  3.42258008e-01  2.71763313e-01
  2.08628912e-01  1.53605542e-01  1.06942499e-01  6.84178093e-02
  3.74309017e-02  1.31324736e-02 -5.44246797e-03 -1.92663843e-02
 -2.92490410e-02 -3.62027905e-02 -4.08341230e-02 -4.37496652e-02
 -4.54676527e-02 -4.64295473e-02 -4.70089966e-02 -4.75181331e-02
 -4.82115040e-02 -4.92882117e-02 -5.08935553e-02 -5.31202450e-02
 -5.60098901e-02 -5.95551658e-02 -6.37025972e-02 -6.83563590e-02
 -7.33830811e-02 -7.86177041e-02 -8.38703292e-02 -8.89339829e-02
 -9.35930954e-02 -9.76324589e-02 -1.00846441e-01 -1.03047979e-01
 -1.04077133e-01 -1.03808485e-01 -1.02157259e-01 -9.90832571e-02
 -9.45928340e-02 -8.87381086e-02 -8.16140069e-02 -7.33530365e-02
 -6.41183988e-02 -5.40959932e-02 -4.34859996e-02 -3.24946263e-02
 -2.13265343e-02 -1.01783075e-02  7.66827979e-04  1.13429711e-02
  2.14042520e-02  3.08264032e-02  3.95073687e-02  4.73671369e-02
  5.43469789e-02  6.04082305e-02  6.55308979e-02  6.97118382e-02
  7.29630763e-02  7.53099667e-02  7.67893941e-02  7.74479597e-02
  7.73402951e-02  7.65273888e-02  7.50750448e-02  7.30522150e-02
  7.05298111e-02  6.75792695e-02  6.42712080e-02  6.06745359e-02
  5.68553159e-02  5.28758855e-02  4.87942155e-02  4.46632277e-02
  4.05304975e-02  3.64377740e-02  3.24211309e-02  2.85106260e-02
  2.47308482e-02  2.11007980e-02  1.76343798e-02  1.43410637e-02
  1.12259076e-02  8.29055614e-03  5.53335959e-03  2.95023754e-03
  5.34948801e-04 -1.72027466e-03 -3.82439978e-03 -5.78708302e-03
 -7.61850092e-03 -9.32881835e-03 -1.09282800e-02 -1.24266276e-02
 -1.38334228e-02 -1.51574345e-02 -1.64070665e-02 -1.75900850e-02
 -1.87134604e-02 -1.97838029e-02 -2.08069142e-02 -2.17882548e-02
 -2.27327674e-02 -2.36448798e-02 -2.45287677e-02 -2.53882629e-02]"
2420,56,sub-633232,0221110,1349.1669766593598,29.539978916564642,0,0,0,38.04909486707724,VISl,0,0,1.3738228323119,"[-2.19231460e-01 -2.23737484e-01 -6.01081498e-03  2.94414448e-01
  5.49886152e-01  7.33839829e-01  8.51965751e-01  9.15865726e-01
  9.36930872e-01  9.25026872e-01  8.88367362e-01  8.33698752e-01
  7.66568667e-01  6.91635649e-01  6.13004553e-01  5.34525167e-01
  4.59931530e-01  3.92689997e-01  3.35529931e-01  2.89855397e-01
  2.55414132e-01  2.30493549e-01  2.12554017e-01  1.98947529e-01
  1.87421403e-01  1.76327250e-01  1.64612553e-01  1.51706940e-01
  1.37382983e-01  1.21631362e-01  1.04563809e-01  8.63455687e-02
  6.71547621e-02  4.71645834e-02  2.65432774e-02  5.46580880e-03
 -1.58692866e-02 -3.72243063e-02 -5.83131756e-02 -7.88023635e-02
 -9.83234528e-02 -1.16496388e-01 -1.32960912e-01 -1.47410820e-01
 -1.59625315e-01 -1.69491543e-01 -1.77013863e-01 -1.82308464e-01
 -1.85584782e-01 -1.87117682e-01 -1.87215244e-01 -1.86187537e-01
 -1.84319160e-01 -1.81848221e-01 -1.78952385e-01 -1.75741782e-01
 -1.72258191e-01 -1.68480024e-01 -1.64331993e-01 -1.59699017e-01
 -1.54443075e-01 -1.48421860e-01 -1.41507542e-01 -1.33603804e-01
 -1.24659305e-01 -1.14675969e-01 -1.03711681e-01 -9.18769582e-02
 -7.93268635e-02 -6.62495423e-02 -5.28531688e-02 -3.93529777e-02
 -2.59596892e-02 -1.28701462e-02 -2.60505077e-04  1.17180685e-02
  2.29415010e-02  3.33130979e-02  4.27627411e-02  5.12447113e-02
  5.87354883e-02  6.52310185e-02  7.07440401e-02  7.53011509e-02
  7.89406254e-02  8.17098667e-02  8.36634133e-02  8.48606633e-02
  8.53646972e-02  8.52404661e-02  8.45533325e-02  8.33682529e-02
  8.17485540e-02  7.97551591e-02  7.74459409e-02  7.48750969e-02
  7.20929867e-02  6.91455116e-02  6.60744549e-02  6.29169288e-02
  5.97060531e-02  5.64706036e-02  5.32354583e-02  5.00222152e-02
  4.68489022e-02  4.37310122e-02  4.06812708e-02  3.77105185e-02
  3.48276341e-02  3.20401644e-02  2.93544079e-02  2.67757706e-02
  2.43088640e-02  2.19578583e-02  1.97263147e-02  1.76176797e-02
  1.56348475e-02  1.37807894e-02  1.20579893e-02  1.04687211e-02
  9.01526669e-03  7.69931727e-03  6.52261950e-03  5.48635215e-03
  4.59142127e-03  3.83853015e-03  3.22785357e-03  2.75924945e-03]"
2421,57,sub-633232,0221110,1351.1685366593597,18.18260731280297,0,0,0,37.226181932144534,VISp,361,2,0.9670486307101608,"[-2.21189389e-01 -5.50586245e-02  1.31312709e-01  3.19235273e-01
  4.94040499e-01  6.46848754e-01  7.71654919e-01  8.66007132e-01
  9.31136258e-01  9.70503901e-01  9.88195901e-01  9.87924846e-01
  9.72649447e-01  9.44586175e-01  9.05399911e-01  8.56433665e-01
  7.98910020e-01  7.34085853e-01  6.63361922e-01  5.88347886e-01
  5.10874125e-01  4.32935991e-01  3.56562628e-01  2.83624063e-01
  2.15621661e-01  1.53530755e-01  9.77586115e-02  4.82396096e-02
  4.63349251e-03 -3.34446317e-02 -6.62361068e-02 -9.37421302e-02
 -1.15737015e-01 -1.31880043e-01 -1.41889236e-01 -1.45719682e-01
 -1.43686059e-01 -1.36488220e-01 -1.25138318e-01 -1.10824368e-01
 -9.47603557e-02 -7.80629822e-02 -6.16737460e-02 -4.63253164e-02
 -3.25410012e-02 -2.06541846e-02 -1.08366515e-02 -3.12888471e-03
  2.53158717e-03  6.28540256e-03  8.33023779e-03  8.90332177e-03
  8.26637999e-03  6.69270931e-03  4.45575040e-03  1.81881428e-03
 -9.74269712e-04 -3.70699751e-03 -6.19694636e-03 -8.30008263e-03
 -9.91339767e-03 -1.09745126e-02 -1.14593044e-02 -1.13772062e-02
 -1.07649558e-02 -9.67942475e-03 -8.19020490e-03 -6.37264806e-03
 -4.30181128e-03 -2.04766271e-03  3.28311359e-04  2.77510784e-03
  5.25294660e-03  7.73295629e-03  1.01960537e-02  1.26312724e-02
  1.50337828e-02  1.74028569e-02  1.97397120e-02  2.20459656e-02
  2.43220086e-02  2.65659270e-02  2.87727701e-02  3.09341333e-02
  3.30381898e-02  3.50698564e-02  3.70112144e-02  3.88422457e-02
  4.05413189e-02  4.20859722e-02  4.34537870e-02  4.46227547e-02
  4.55720005e-02  4.62823857e-02  4.67366560e-02  4.69198793e-02
  4.68196530e-02  4.64261257e-02  4.57320630e-02  4.47328463e-02
  4.34262742e-02  4.18125519e-02  3.98940953e-02  3.76751830e-02
  3.51620458e-02  3.23623197e-02  2.92851827e-02  2.59408104e-02
  2.23405161e-02  1.84962887e-02  1.44207865e-02  1.01272220e-02
  5.62911032e-03  9.40293590e-04 -3.92522908e-03 -8.95332387e-03
 -1.41297667e-02 -1.94403300e-02 -2.48707265e-02 -3.04066420e-02
 -3.60338368e-02 -4.17379461e-02 -4.75047299e-02 -5.33198218e-02
 -5.91688463e-02 -6.50375329e-02 -7.09115000e-02 -7.67764110e-02]"
2422,57,sub-633232,0221110,1351.1685366593597,18.18260731280297,0,0,0,37.226181932144534,LGd,394,0,1.492918000755949,"[-0.13792086 -0.07980881  0.00074283  0.12780043  0.29073776  0.44912018
  0.5740209   0.65736423  0.70227876  0.71556293  0.70436422  0.6750158
  0.63275819  0.58183578  0.52575692  0.46755696  0.40991379  0.35504612
  0.30446923  0.25879729  0.21777031  0.18054405  0.14612659  0.11379051
  0.08333541  0.05515195  0.03009138  0.00918111 -0.00673317 -0.01730139
 -0.02282296 -0.02419043 -0.02266974 -0.01962419 -0.01628205 -0.01359578
 -0.01219199 -0.01238582 -0.01422995 -0.01757678 -0.02214051 -0.0275517
 -0.03340312 -0.03928525 -0.04481326 -0.04964608 -0.05349965 -0.0561555
 -0.05746562 -0.05735419 -0.05581618 -0.05291292 -0.04876423 -0.04353821
 -0.03743845 -0.03069092 -0.02353041 -0.01618881 -0.00888478 -0.00181625
  0.00484486  0.01095567  0.01640326  0.02110423  0.0250031   0.02806987
  0.03029739  0.03169834  0.03230236  0.03215324  0.03130636  0.02982636
  0.02778507  0.02525968  0.02233106  0.01908236  0.01559761  0.01196045
  0.008253    0.00455459  0.0009406  -0.0025186  -0.00575885 -0.00872304
 -0.01136219 -0.01363606 -0.01551372 -0.01697383 -0.0180047  -0.01860404
 -0.01877859 -0.01854327 -0.01792041 -0.01693876 -0.01563228 -0.01403904
 -0.01220014 -0.01015852 -0.00795809 -0.00564272 -0.00325557 -0.00083841
  0.00156887  0.00392866  0.00620592  0.00836833  0.01038647  0.01223378
  0.01388666  0.01532432  0.01652877  0.01748477  0.01817967  0.01860339
  0.01874822  0.01860887  0.01818229  0.01746762  0.01646614  0.01518121
  0.01361818  0.0117844   0.00968909  0.00734337  0.00476017  0.00195411
 -0.00105848 -0.00425964]"
2423,57,sub-633232,0221110,1351.1685366593597,18.18260731280297,0,0,0,37.226181932144534,VISl,9,0,0.9567069469170011,"[-0.45718559 -0.11409306  0.18261295  0.40834841  0.57598855  0.7066262
  0.81209746  0.89358273  0.94881341  0.97723851  0.9807933   0.96288326
  0.92742119  0.87832     0.81929985  0.75381735  0.68500857  0.61562503
  0.54798796  0.48398083  0.4250643   0.37227371  0.32617889  0.28683419
  0.25377834  0.22612474  0.20273068  0.18239165  0.16400435  0.14666807
  0.12972485  0.1127551   0.09554906  0.0780679   0.06040355  0.04273935
  0.0253129   0.00838066 -0.00781467 -0.02307209 -0.03725288 -0.05029156
 -0.06219617 -0.07303846 -0.08293673 -0.09203494 -0.10048184 -0.10841319
 -0.11593911 -0.12313692 -0.1300493  -0.13668654 -0.14303153 -0.14904641
 -0.15467935 -0.15987113 -0.1645607  -0.16868972 -0.17220614 -0.17506656
 -0.17723842 -0.17870086 -0.17944569 -0.17947755 -0.17881363 -0.17748288
 -0.17552449 -0.17298603 -0.16992106 -0.1663864  -0.16243942 -0.15813522
 -0.15352428 -0.14865034 -0.14354892 -0.13824644 -0.13275988 -0.12709717
 -0.12125793 -0.11523494 -0.10901579 -0.10258476 -0.09592496 -0.08902033
 -0.08185754 -0.07442772 -0.06672771 -0.05876111 -0.05053873 -0.04207871
 -0.03340632 -0.0245532  -0.0155566  -0.00645821  0.00269698  0.01186186
  0.02098854  0.03002921  0.03893736  0.04766837  0.0561804   0.06443468
  0.07239595  0.0800328   0.08731756  0.09422648  0.10073955  0.10684041
  0.11251619  0.11775727  0.12255702  0.12691172  0.13082007  0.13428325
  0.13730441  0.13988872  0.14204292  0.14377536  0.14509563  0.14601451
  0.14654384  0.14669625  0.14648521  0.14592473  0.1450294   0.14381421
  0.14229448  0.14048576]"
2424,58,sub-633232,0221110,1353.1703366593597,17.513743703169,0,0,0,40.090468744681566,VISp,324,0,0.8199258811732881,"[-1.54267870e-01 -2.34597486e-02  8.94703839e-02  1.72699456e-01
  2.44506675e-01  3.45117200e-01  4.86214454e-01  6.35861555e-01
  7.61292822e-01  8.49513839e-01  9.00644476e-01  9.19904361e-01
  9.13703507e-01  8.88124111e-01  8.48403039e-01  7.98813647e-01
  7.42711009e-01  6.82639415e-01  6.20456273e-01  5.57456249e-01
  4.94497271e-01  4.32131164e-01  3.70734616e-01  3.10625988e-01
  2.52152932e-01  1.95741232e-01  1.41905655e-01  9.12314896e-02
  4.43389746e-02  1.83994443e-03 -3.57076227e-02 -6.78458545e-02
 -9.42626228e-02 -1.14830865e-01 -1.29632364e-01 -1.38957545e-01
 -1.43277602e-01 -1.43195347e-01 -1.39385965e-01 -1.32541747e-01
 -1.23329213e-01 -1.12362214e-01 -1.00189263e-01 -8.72909303e-02
 -7.40827427e-02 -6.09202437e-02 -4.81041423e-02 -3.58847940e-02
 -2.44659447e-02 -1.40080215e-02 -4.63116715e-03  3.58153228e-03
  1.05808599e-02  1.63482045e-02  2.08921811e-02  2.42455406e-02
  2.64621603e-02  2.76143333e-02  2.77903206e-02  2.70920394e-02
  2.56329843e-02  2.35360546e-02  2.09313965e-02  1.79540200e-02
  1.47411815e-02  1.14294609e-02  8.15164708e-03  5.03340910e-03
  2.18996940e-03 -2.77062210e-04 -2.28248392e-03 -3.75972257e-03
 -4.66230831e-03 -4.96448926e-03 -4.66094603e-03 -3.76564578e-03
 -2.30994878e-03 -3.40143151e-04  2.08542832e-03  4.89935726e-03
  8.02818299e-03  1.13952051e-02  1.49229948e-02  1.85355788e-02
  2.21601334e-02  2.57283745e-02  2.91775409e-02  3.24510018e-02
  3.54986857e-02  3.82772173e-02  4.07498018e-02  4.28861807e-02
  4.46623060e-02  4.60599385e-02  4.70663902e-02  4.76740449e-02
  4.78799181e-02  4.76852996e-02  4.70952921e-02  4.61184207e-02
  4.47662602e-02  4.30530391e-02  4.09953020e-02  3.86116117e-02
  3.59221926e-02  3.29487056e-02  2.97139390e-02  2.62416142e-02
  2.25561274e-02  1.86823804e-02  1.46455816e-02  1.04710553e-02
  6.18412349e-03  1.80988723e-03 -2.62683585e-03 -7.10176390e-03
 -1.15911550e-02 -1.60721056e-02 -2.05225246e-02 -2.49213446e-02
 -2.92487073e-02 -3.34859369e-02 -3.76158248e-02 -4.16225904e-02
 -4.54920628e-02 -4.92117566e-02 -5.27709032e-02 -5.61605418e-02]"
2425,58,sub-633232,0221110,1353.1703366593597,17.513743703169,0,0,0,40.090468744681566,LGd,341,1,1.48879539053475,"[-4.86613211e-01 -9.19518267e-02  2.14581852e-01  4.71530696e-01
  7.03384762e-01  9.01241483e-01  1.05150782e+00  1.15110211e+00
  1.20466707e+00  1.21955236e+00  1.20315383e+00  1.16195759e+00
  1.10136879e+00  1.02584906e+00  9.39157559e-01  8.44608363e-01
  7.45304429e-01  6.44324611e-01  5.44836361e-01  4.50090706e-01
  3.63251085e-01  2.87044293e-01  2.23318592e-01  1.72695099e-01
  1.34499242e-01  1.07018467e-01  8.79555596e-02  7.48817788e-02
  6.55600788e-02  5.81127635e-02  5.10729679e-02  4.33715527e-02
  3.42985296e-02  2.34592736e-02  1.07343947e-02 -3.75710157e-03
 -1.96931764e-02 -3.65874232e-02 -5.38337694e-02 -7.07599132e-02
 -8.66881421e-02 -1.00998704e-01 -1.13188628e-01 -1.22916020e-01
 -1.30022688e-01 -1.34531236e-01 -1.36619544e-01 -1.36579633e-01
 -1.34770468e-01 -1.31573310e-01 -1.27355374e-01 -1.22444481e-01
 -1.17114209e-01 -1.11578201e-01 -1.05990776e-01 -1.00452257e-01
 -9.50165169e-02 -8.97000507e-02 -8.44912144e-02 -7.93592786e-02
 -7.42629164e-02 -6.91576006e-02 -6.40020378e-02 -5.87632279e-02
 -5.34201178e-02 -4.79658924e-02 -4.24086814e-02 -3.67711661e-02
 -3.10889961e-02 -2.54083905e-02 -1.97831884e-02 -1.42716334e-02
 -8.93315475e-03 -3.82536106e-03  9.98590569e-04  5.49214615e-03
  9.61697460e-03  1.33440544e-02  1.66542173e-02  1.95382738e-02
  2.19966890e-02  2.40389385e-02  2.56826225e-02  2.69522309e-02
  2.78780411e-02  2.84946781e-02  2.88398141e-02  2.89526541e-02
  2.88729078e-02  2.86394982e-02  2.82894337e-02  2.78571575e-02
  2.73737420e-02  2.68663913e-02  2.63582353e-02  2.58681354e-02
  2.54108566e-02  2.49971214e-02  2.46341758e-02  2.43259200e-02
  2.40737542e-02  2.38767760e-02  2.37324416e-02  2.36373045e-02
  2.35870911e-02  2.35775878e-02  2.36046611e-02  2.36648908e-02
  2.37556345e-02  2.38753603e-02  2.40236971e-02  2.42016499e-02
  2.44114429e-02  2.46567722e-02  2.49424077e-02  2.52744981e-02
  2.56599910e-02  2.61069554e-02  2.66239550e-02  2.72200762e-02
  2.79048053e-02  2.86875076e-02  2.95775079e-02  3.05836093e-02
  3.17140129e-02  3.29760778e-02  3.43760837e-02  3.59191000e-02]"
2426,58,sub-633232,0221110,1353.1703366593597,17.513743703169,0,0,0,40.090468744681566,VISl,2,0,1.0025481258981157,"[-2.18927656e-01  2.71859524e-02  2.40069437e-01  4.28623113e-01
  5.92956544e-01  7.30255011e-01  8.37570322e-01  9.13714010e-01
  9.60111101e-01  9.80232481e-01  9.78373303e-01  9.58616420e-01
  9.24321545e-01  8.78083817e-01  8.21944902e-01  7.57653961e-01
  6.86866696e-01  6.11256919e-01  5.32562858e-01  4.52603952e-01
  3.73294356e-01  2.96653162e-01  2.24778818e-01  1.59735041e-01
  1.03314820e-01  5.67209972e-02  2.02898368e-02 -6.59074995e-03
 -2.53035268e-02 -3.76413062e-02 -4.54194834e-02 -5.01899065e-02
 -5.31020040e-02 -5.48899339e-02 -5.59388996e-02 -5.63869067e-02
 -5.62301766e-02 -5.54137214e-02 -5.38967718e-02 -5.16910246e-02
 -4.88737312e-02 -4.55820251e-02 -4.19958921e-02 -3.83170911e-02
 -3.47491877e-02 -3.14813294e-02 -2.86770896e-02 -2.64675322e-02
 -2.49475756e-02 -2.41744920e-02 -2.41678420e-02 -2.49100181e-02
 -2.63477804e-02 -2.83945240e-02 -3.09337313e-02 -3.38237056e-02
 -3.69040462e-02 -4.00033083e-02 -4.29482541e-02 -4.55734366e-02
 -4.77310721e-02 -4.92997578e-02 -5.01915634e-02 -5.03565357e-02
 -4.97842657e-02 -4.85024135e-02 -4.65725396e-02 -4.40837759e-02
 -4.11452031e-02 -3.78777409e-02 -3.44063058e-02 -3.08528128e-02
 -2.73303878e-02 -2.39389546e-02 -2.07621986e-02 -1.78657960e-02
 -1.52967306e-02 -1.30834704e-02 -1.12369799e-02 -9.75199567e-03
 -8.60891599e-03 -7.77584589e-03 -7.21078608e-03 -6.86413704e-03
 -6.68079633e-03 -6.60266731e-03 -6.57085222e-03 -6.52787129e-03
 -6.41945879e-03 -6.19637603e-03 -5.81580996e-03 -5.24248182e-03
 -4.44945912e-03 -3.41847230e-03 -2.14013085e-03 -6.13648816e-04
  1.15385429e-03  3.14780118e-03  5.34746854e-03  7.72668214e-03
  1.02553139e-02  1.29001088e-02  1.56259143e-02  1.83968300e-02
  2.11768583e-02  2.39309645e-02  2.66255454e-02  2.92291007e-02
  3.17125730e-02  3.40496611e-02  3.62169747e-02  3.81942202e-02
  3.99640591e-02  4.15122711e-02  4.28274024e-02  4.39009289e-02
  4.47267571e-02  4.53014182e-02  4.56235227e-02  4.56937408e-02
  4.55147209e-02  4.50905881e-02  4.44271169e-02  4.35312345e-02
  4.24110258e-02  4.10756103e-02  3.95348418e-02  3.77992829e-02]"
2427,59,sub-633232,0221110,1355.1719066593598,21.904890426818817,0,0,0,42.12956039882344,VISp,406,1,1.1870263539339572,"[-0.20651853 -0.15267885 -0.02357763  0.14408384  0.32160917  0.49413424
  0.65114177  0.78351986  0.88582536  0.95708192  0.99955817  1.01716307
  1.01425053  0.99490624  0.96260572  0.92013925  0.86971843  0.81318103
  0.75221233  0.68851316  0.62386792  0.56009557  0.49890137  0.44168102
  0.38935169  0.34227595  0.30030492  0.2629153   0.22938393  0.19894592
  0.17090673  0.1447036   0.11992664  0.09631358  0.07372963  0.05214039
  0.03158224  0.01213336 -0.00611285 -0.02307013 -0.03867687 -0.05290761
 -0.06577897 -0.07734956 -0.08771477 -0.09699764 -0.10533631 -0.11287019
 -0.11972585 -0.12600432 -0.13177096 -0.1370488  -0.14181616 -0.14600858
 -0.14952529 -0.15223946 -0.15401169 -0.15470516 -0.15420119 -0.15241326
 -0.14929787 -0.14486117 -0.13916041 -0.13230065 -0.12442725 -0.1157158
 -0.10636046 -0.09656262 -0.0865207  -0.07642175 -0.06643533 -0.05670943
 -0.04736835 -0.0385121  -0.03021697 -0.0225369  -0.01550534 -0.0091374
 -0.00343221  0.001625    0.00606062  0.00991058  0.01321846  0.0160335
  0.0184091   0.02040104  0.02206607  0.02346048  0.02463886  0.02565293
  0.02655064  0.02737524  0.02816471  0.02895128  0.02976115  0.03061438
  0.03152511  0.03250162  0.03354694  0.03465918  0.03583226  0.03705649
  0.03831921  0.03960561  0.04089917  0.04218247  0.04343755  0.04464655
  0.04579203  0.04685738  0.04782702  0.04868673  0.04942371  0.05002679
  0.05048637  0.05079468  0.05094547  0.0509344   0.0507586   0.05041685
  0.0499096   0.04923863  0.04840728  0.04742009  0.04628287  0.04500262
  0.04358731  0.04204586]"
2428,59,sub-633232,0221110,1355.1719066593598,21.904890426818817,0,0,0,42.12956039882344,LGd,398,1,1.0060650153873656,"[-1.36793732e-01 -9.01101985e-02 -3.16030984e-02  5.88922519e-02
  1.75902850e-01  3.09244420e-01  4.52370342e-01  5.97291069e-01
  7.32607187e-01  8.47772177e-01  9.36698993e-01  9.97921301e-01
  1.03306525e+00  1.04530512e+00  1.03830729e+00  1.01562482e+00
  9.80405926e-01  9.35305020e-01  8.82516864e-01  8.23874368e-01
  7.60964489e-01  6.95231288e-01  6.28049173e-01  5.60761675e-01
  4.94689655e-01  4.31114141e-01  3.71236885e-01  3.16118036e-01
  2.66592681e-01  2.23178078e-01  1.85998279e-01  1.54758687e-01
  1.28790825e-01  1.07162745e-01  8.88243338e-02  7.27497090e-02
  5.80461805e-02  4.40177807e-02  3.01855913e-02  1.62759765e-02
  2.18862113e-03 -1.20442979e-02 -2.63011429e-02 -4.04100010e-02
 -5.41815438e-02 -6.74342165e-02 -8.00106926e-02 -9.17866600e-02
 -1.02672934e-01 -1.12612687e-01 -1.21575575e-01 -1.29551017e-01
 -1.36541581e-01 -1.42557992e-01 -1.47616008e-01 -1.51735417e-01
 -1.54940428e-01 -1.57261381e-01 -1.58736377e-01 -1.59412911e-01
 -1.59348278e-01 -1.58609117e-01 -1.57269601e-01 -1.55408749e-01
 -1.53107101e-01 -1.50443340e-01 -1.47490880e-01 -1.44315257e-01
 -1.40972178e-01 -1.37506449e-01 -1.33951752e-01 -1.30331149e-01
 -1.26658143e-01 -1.22938110e-01 -1.19169896e-01 -1.15347410e-01
 -1.11461068e-01 -1.07498959e-01 -1.03447918e-01 -9.92939365e-02
 -9.50226860e-02 -9.06196710e-02 -8.60703066e-02 -8.13599635e-02
 -7.64740204e-02 -7.13980699e-02 -6.61182553e-02 -6.06215862e-02
 -5.48967304e-02 -4.89346071e-02 -4.27290531e-02 -3.62777355e-02
 -2.95826927e-02 -2.26509380e-02 -1.54948024e-02 -8.13203329e-03
 -5.85923467e-04  7.11533096e-03  1.49387362e-02  2.28476278e-02
  3.08020568e-02  3.87600760e-02  4.66784976e-02  5.45137680e-02
  6.22230299e-02  6.97648161e-02  7.70997415e-02  8.41912195e-02
  9.10056829e-02  9.75132073e-02  1.03687608e-01  1.09506409e-01
  1.14951230e-01  1.20007352e-01  1.24663974e-01  1.28913749e-01
  1.32752836e-01  1.36180524e-01  1.39199085e-01  1.41813452e-01
  1.44031116e-01  1.45861645e-01  1.47316769e-01  1.48409794e-01
  1.49155533e-01  1.49570272e-01  1.49671179e-01  1.49476319e-01]"
